Date,TopId,BottomId,CrossName,DayTemp,MaxOutfitTemp,MinOutfitTemp,Chosen
07/15/15,41,45,Longsleeve X Jeans,59.18,70,30,1
07/15/15,41,46,Longsleeve X Pants,59.18,70,30,1
07/15/15,41,47,Longsleeve X Chino,59.18,70,30,1
07/15/15,41,48,Longsleeve X Sweatpants,59.18,70,37.5,1
07/15/15,41,49,Longsleeve X Shorts,59.18,82.5,55,1
07/15/15,42,45,Coat X Jeans,59.18,60,10,0
07/15/15,42,46,Coat X Pants,59.18,60,10,0
07/15/15,42,47,Coat X Chino,59.18,60,10,0
07/15/15,42,48,Coat X Sweatpants,59.18,60,17.5,0
07/15/15,42,49,Coat X Shorts,59.18,72.5,35,1
07/15/15,43,45,Hoodie X Jeans,59.18,70,30,1
07/15/15,43,46,Hoodie X Pants,59.18,70,30,1
07/15/15,43,47,Hoodie X Chino,59.18,70,30,1
07/15/15,43,48,Hoodie X Sweatpants,59.18,70,37.5,1
07/15/15,43,49,Hoodie X Shorts,59.18,82.5,55,1
07/15/15,44,45,Sweater X Jeans,59.18,65,27.5,0
07/15/15,44,46,Sweater X Pants,59.18,65,27.5,0
07/15/15,44,47,Sweater X Chino,59.18,65,27.5,0
07/15/15,44,48,Sweater X Sweatpants,59.18,65,35,1
07/15/15,44,49,Sweater X Shorts,59.18,77.5,52.5,1
07/16/15,40,45,TShirt X Jeans,60.62,77.5,40,1
07/16/15,40,46,TShirt X Pants,60.62,77.5,40,1
07/16/15,40,47,TShirt X Chino,60.62,77.5,40,1
07/16/15,40,48,TShirt X Sweatpants,60.62,77.5,47.5,1
07/16/15,40,49,TShirt X Shorts,60.62,90,65,0
07/16/15,41,45,Longsleeve X Jeans,60.62,70,30,0
07/16/15,41,46,Longsleeve X Pants,60.62,70,30,0
07/16/15,41,47,Longsleeve X Chino,60.62,70,30,0
07/16/15,41,48,Longsleeve X Sweatpants,60.62,70,37.5,1
07/16/15,41,49,Longsleeve X Shorts,60.62,82.5,55,1
07/16/15,42,45,Coat X Jeans,60.62,60,10,0
07/16/15,42,46,Coat X Pants,60.62,60,10,0
07/16/15,42,47,Coat X Chino,60.62,60,10,0
07/16/15,42,48,Coat X Sweatpants,60.62,60,17.5,0
07/16/15,42,49,Coat X Shorts,60.62,72.5,35,1
07/16/15,43,45,Hoodie X Jeans,60.62,70,30,0
07/16/15,43,46,Hoodie X Pants,60.62,70,30,0
07/16/15,43,47,Hoodie X Chino,60.62,70,30,0
07/16/15,43,48,Hoodie X Sweatpants,60.62,70,37.5,1
07/16/15,43,49,Hoodie X Shorts,60.62,82.5,55,1
07/16/15,44,45,Sweater X Jeans,60.62,65,27.5,0
07/16/15,44,46,Sweater X Pants,60.62,65,27.5,0
07/16/15,44,47,Sweater X Chino,60.62,65,27.5,0
07/16/15,44,48,Sweater X Sweatpants,60.62,65,35,0
07/16/15,44,49,Sweater X Shorts,60.62,77.5,52.5,1
07/17/15,40,45,TShirt X Jeans,71.6,77.5,40,0
07/17/15,40,46,TShirt X Pants,71.6,77.5,40,0
07/17/15,40,47,TShirt X Chino,71.6,77.5,40,0
07/17/15,40,48,TShirt X Sweatpants,71.6,77.5,47.5,1
07/17/15,40,49,TShirt X Shorts,71.6,90,65,1
07/17/15,41,45,Longsleeve X Jeans,71.6,70,30,0
07/17/15,41,46,Longsleeve X Pants,71.6,70,30,0
07/17/15,41,47,Longsleeve X Chino,71.6,70,30,0
07/17/15,41,48,Longsleeve X Sweatpants,71.6,70,37.5,0
07/17/15,41,49,Longsleeve X Shorts,71.6,82.5,55,1
07/17/15,42,45,Coat X Jeans,71.6,60,10,0
07/17/15,42,46,Coat X Pants,71.6,60,10,0
07/17/15,42,47,Coat X Chino,71.6,60,10,0
07/17/15,42,48,Coat X Sweatpants,71.6,60,17.5,0
07/17/15,42,49,Coat X Shorts,71.6,72.5,35,0
07/17/15,43,45,Hoodie X Jeans,71.6,70,30,0
07/17/15,43,46,Hoodie X Pants,71.6,70,30,0
07/17/15,43,47,Hoodie X Chino,71.6,70,30,0
07/17/15,43,48,Hoodie X Sweatpants,71.6,70,37.5,0
07/17/15,43,49,Hoodie X Shorts,71.6,82.5,55,1
07/17/15,44,45,Sweater X Jeans,71.6,65,27.5,0
07/17/15,44,46,Sweater X Pants,71.6,65,27.5,0
07/17/15,44,47,Sweater X Chino,71.6,65,27.5,0
07/17/15,44,48,Sweater X Sweatpants,71.6,65,35,0
07/17/15,44,49,Sweater X Shorts,71.6,77.5,52.5,1
07/18/15,40,45,TShirt X Jeans,72.68,77.5,40,0
07/18/15,40,46,TShirt X Pants,72.68,77.5,40,0
07/18/15,40,47,TShirt X Chino,72.68,77.5,40,0
07/18/15,40,48,TShirt X Sweatpants,72.68,77.5,47.5,0
07/18/15,40,49,TShirt X Shorts,72.68,90,65,1
07/18/15,41,45,Longsleeve X Jeans,72.68,70,30,0
07/18/15,41,46,Longsleeve X Pants,72.68,70,30,0
07/18/15,41,47,Longsleeve X Chino,72.68,70,30,0
07/18/15,41,48,Longsleeve X Sweatpants,72.68,70,37.5,0
07/18/15,41,49,Longsleeve X Shorts,72.68,82.5,55,1
07/18/15,42,45,Coat X Jeans,72.68,60,10,0
07/18/15,42,46,Coat X Pants,72.68,60,10,0
07/18/15,42,47,Coat X Chino,72.68,60,10,0
07/18/15,42,48,Coat X Sweatpants,72.68,60,17.5,0
07/18/15,42,49,Coat X Shorts,72.68,72.5,35,0
07/18/15,43,45,Hoodie X Jeans,72.68,70,30,0
07/18/15,43,46,Hoodie X Pants,72.68,70,30,0
07/18/15,43,47,Hoodie X Chino,72.68,70,30,0
07/18/15,43,48,Hoodie X Sweatpants,72.68,70,37.5,0
07/18/15,43,49,Hoodie X Shorts,72.68,82.5,55,1
07/18/15,44,45,Sweater X Jeans,72.68,65,27.5,0
07/18/15,44,46,Sweater X Pants,72.68,65,27.5,0
07/18/15,44,47,Sweater X Chino,72.68,65,27.5,0
07/18/15,44,48,Sweater X Sweatpants,72.68,65,35,0
07/18/15,44,49,Sweater X Shorts,72.68,77.5,52.5,1
07/19/15,40,45,TShirt X Jeans,75.38,77.5,40,0
07/19/15,40,46,TShirt X Pants,75.38,77.5,40,0
07/19/15,40,47,TShirt X Chino,75.38,77.5,40,0
07/19/15,40,48,TShirt X Sweatpants,75.38,77.5,47.5,0
07/19/15,40,49,TShirt X Shorts,75.38,90,65,1
07/19/15,41,45,Longsleeve X Jeans,75.38,70,30,0
07/19/15,41,46,Longsleeve X Pants,75.38,70,30,0
07/19/15,41,47,Longsleeve X Chino,75.38,70,30,0
07/19/15,41,48,Longsleeve X Sweatpants,75.38,70,37.5,0
07/19/15,41,49,Longsleeve X Shorts,75.38,82.5,55,1
07/19/15,42,45,Coat X Jeans,75.38,60,10,0
07/19/15,42,46,Coat X Pants,75.38,60,10,0
07/19/15,42,47,Coat X Chino,75.38,60,10,0
07/19/15,42,48,Coat X Sweatpants,75.38,60,17.5,0
07/19/15,42,49,Coat X Shorts,75.38,72.5,35,0
07/19/15,43,45,Hoodie X Jeans,75.38,70,30,0
07/19/15,43,46,Hoodie X Pants,75.38,70,30,0
07/19/15,43,47,Hoodie X Chino,75.38,70,30,0
07/19/15,43,48,Hoodie X Sweatpants,75.38,70,37.5,0
07/19/15,43,49,Hoodie X Shorts,75.38,82.5,55,1
07/19/15,44,45,Sweater X Jeans,75.38,65,27.5,0
07/19/15,44,46,Sweater X Pants,75.38,65,27.5,0
07/19/15,44,47,Sweater X Chino,75.38,65,27.5,0
07/19/15,44,48,Sweater X Sweatpants,75.38,65,35,0
07/19/15,44,49,Sweater X Shorts,75.38,77.5,52.5,0
07/20/15,40,45,TShirt X Jeans,67.28,77.5,40,1
07/20/15,40,46,TShirt X Pants,67.28,77.5,40,1
07/20/15,40,47,TShirt X Chino,67.28,77.5,40,1
07/20/15,40,48,TShirt X Sweatpants,67.28,77.5,47.5,1
07/20/15,40,49,TShirt X Shorts,67.28,90,65,0
07/20/15,41,45,Longsleeve X Jeans,67.28,70,30,0
07/20/15,41,46,Longsleeve X Pants,67.28,70,30,0
07/20/15,41,47,Longsleeve X Chino,67.28,70,30,0
07/20/15,41,48,Longsleeve X Sweatpants,67.28,70,37.5,0
07/20/15,41,49,Longsleeve X Shorts,67.28,82.5,55,1
07/20/15,42,45,Coat X Jeans,67.28,60,10,0
07/20/15,42,46,Coat X Pants,67.28,60,10,0
07/20/15,42,47,Coat X Chino,67.28,60,10,0
07/20/15,42,48,Coat X Sweatpants,67.28,60,17.5,0
07/20/15,42,49,Coat X Shorts,67.28,72.5,35,0
07/20/15,43,45,Hoodie X Jeans,67.28,70,30,0
07/20/15,43,46,Hoodie X Pants,67.28,70,30,0
07/20/15,43,47,Hoodie X Chino,67.28,70,30,0
07/20/15,43,48,Hoodie X Sweatpants,67.28,70,37.5,0
07/20/15,43,49,Hoodie X Shorts,67.28,82.5,55,1
07/20/15,44,45,Sweater X Jeans,67.28,65,27.5,0
07/20/15,44,46,Sweater X Pants,67.28,65,27.5,0
07/20/15,44,47,Sweater X Chino,67.28,65,27.5,0
07/20/15,44,48,Sweater X Sweatpants,67.28,65,35,0
07/20/15,44,49,Sweater X Shorts,67.28,77.5,52.5,1
07/21/15,40,45,TShirt X Jeans,72.14,77.5,40,0
07/21/15,40,46,TShirt X Pants,72.14,77.5,40,0
07/21/15,40,47,TShirt X Chino,72.14,77.5,40,0
07/21/15,40,48,TShirt X Sweatpants,72.14,77.5,47.5,1
07/21/15,40,49,TShirt X Shorts,72.14,90,65,1
07/21/15,41,45,Longsleeve X Jeans,72.14,70,30,0
07/21/15,41,46,Longsleeve X Pants,72.14,70,30,0
07/21/15,41,47,Longsleeve X Chino,72.14,70,30,0
07/21/15,41,48,Longsleeve X Sweatpants,72.14,70,37.5,0
07/21/15,41,49,Longsleeve X Shorts,72.14,82.5,55,1
07/21/15,42,45,Coat X Jeans,72.14,60,10,0
07/21/15,42,46,Coat X Pants,72.14,60,10,0
07/21/15,42,47,Coat X Chino,72.14,60,10,0
07/21/15,42,48,Coat X Sweatpants,72.14,60,17.5,0
07/21/15,42,49,Coat X Shorts,72.14,72.5,35,0
07/21/15,43,45,Hoodie X Jeans,72.14,70,30,0
07/21/15,43,46,Hoodie X Pants,72.14,70,30,0
07/21/15,43,47,Hoodie X Chino,72.14,70,30,0
07/21/15,43,48,Hoodie X Sweatpants,72.14,70,37.5,0
07/21/15,43,49,Hoodie X Shorts,72.14,82.5,55,1
07/21/15,44,45,Sweater X Jeans,72.14,65,27.5,0
07/21/15,44,46,Sweater X Pants,72.14,65,27.5,0
07/21/15,44,47,Sweater X Chino,72.14,65,27.5,0
07/21/15,44,48,Sweater X Sweatpants,72.14,65,35,0
07/21/15,44,49,Sweater X Shorts,72.14,77.5,52.5,1
07/22/15,40,45,TShirt X Jeans,63.14,77.5,40,1
07/22/15,40,46,TShirt X Pants,63.14,77.5,40,1
07/22/15,40,47,TShirt X Chino,63.14,77.5,40,1
07/22/15,40,48,TShirt X Sweatpants,63.14,77.5,47.5,1
07/22/15,40,49,TShirt X Shorts,63.14,90,65,0
07/22/15,41,45,Longsleeve X Jeans,63.14,70,30,0
07/22/15,41,46,Longsleeve X Pants,63.14,70,30,0
07/22/15,41,47,Longsleeve X Chino,63.14,70,30,0
07/22/15,41,48,Longsleeve X Sweatpants,63.14,70,37.5,1
07/22/15,41,49,Longsleeve X Shorts,63.14,82.5,55,1
07/22/15,42,45,Coat X Jeans,63.14,60,10,0
07/22/15,42,46,Coat X Pants,63.14,60,10,0
07/22/15,42,47,Coat X Chino,63.14,60,10,0
07/22/15,42,48,Coat X Sweatpants,63.14,60,17.5,0
07/22/15,42,49,Coat X Shorts,63.14,72.5,35,1
07/22/15,43,45,Hoodie X Jeans,63.14,70,30,0
07/22/15,43,46,Hoodie X Pants,63.14,70,30,0
07/22/15,43,47,Hoodie X Chino,63.14,70,30,0
07/22/15,43,48,Hoodie X Sweatpants,63.14,70,37.5,1
07/22/15,43,49,Hoodie X Shorts,63.14,82.5,55,1
07/22/15,44,45,Sweater X Jeans,63.14,65,27.5,0
07/22/15,44,46,Sweater X Pants,63.14,65,27.5,0
07/22/15,44,47,Sweater X Chino,63.14,65,27.5,0
07/22/15,44,48,Sweater X Sweatpants,63.14,65,35,0
07/22/15,44,49,Sweater X Shorts,63.14,77.5,52.5,1
07/23/15,40,45,TShirt X Jeans,62.6,77.5,40,1
07/23/15,40,46,TShirt X Pants,62.6,77.5,40,1
07/23/15,40,47,TShirt X Chino,62.6,77.5,40,1
07/23/15,40,48,TShirt X Sweatpants,62.6,77.5,47.5,1
07/23/15,40,49,TShirt X Shorts,62.6,90,65,0
07/23/15,41,45,Longsleeve X Jeans,62.6,70,30,0
07/23/15,41,46,Longsleeve X Pants,62.6,70,30,0
07/23/15,41,47,Longsleeve X Chino,62.6,70,30,0
07/23/15,41,48,Longsleeve X Sweatpants,62.6,70,37.5,1
07/23/15,41,49,Longsleeve X Shorts,62.6,82.5,55,1
07/23/15,42,45,Coat X Jeans,62.6,60,10,0
07/23/15,42,46,Coat X Pants,62.6,60,10,0
07/23/15,42,47,Coat X Chino,62.6,60,10,0
07/23/15,42,48,Coat X Sweatpants,62.6,60,17.5,0
07/23/15,42,49,Coat X Shorts,62.6,72.5,35,1
07/23/15,43,45,Hoodie X Jeans,62.6,70,30,0
07/23/15,43,46,Hoodie X Pants,62.6,70,30,0
07/23/15,43,47,Hoodie X Chino,62.6,70,30,0
07/23/15,43,48,Hoodie X Sweatpants,62.6,70,37.5,1
07/23/15,43,49,Hoodie X Shorts,62.6,82.5,55,1
07/23/15,44,45,Sweater X Jeans,62.6,65,27.5,0
07/23/15,44,46,Sweater X Pants,62.6,65,27.5,0
07/23/15,44,47,Sweater X Chino,62.6,65,27.5,0
07/23/15,44,48,Sweater X Sweatpants,62.6,65,35,0
07/23/15,44,49,Sweater X Shorts,62.6,77.5,52.5,1
07/24/15,40,45,TShirt X Jeans,66.56,77.5,40,1
07/24/15,40,46,TShirt X Pants,66.56,77.5,40,1
07/24/15,40,47,TShirt X Chino,66.56,77.5,40,1
07/24/15,40,48,TShirt X Sweatpants,66.56,77.5,47.5,1
07/24/15,40,49,TShirt X Shorts,66.56,90,65,0
07/24/15,41,45,Longsleeve X Jeans,66.56,70,30,0
07/24/15,41,46,Longsleeve X Pants,66.56,70,30,0
07/24/15,41,47,Longsleeve X Chino,66.56,70,30,0
07/24/15,41,48,Longsleeve X Sweatpants,66.56,70,37.5,0
07/24/15,41,49,Longsleeve X Shorts,66.56,82.5,55,1
07/24/15,42,45,Coat X Jeans,66.56,60,10,0
07/24/15,42,46,Coat X Pants,66.56,60,10,0
07/24/15,42,47,Coat X Chino,66.56,60,10,0
07/24/15,42,48,Coat X Sweatpants,66.56,60,17.5,0
07/24/15,42,49,Coat X Shorts,66.56,72.5,35,0
07/24/15,43,45,Hoodie X Jeans,66.56,70,30,0
07/24/15,43,46,Hoodie X Pants,66.56,70,30,0
07/24/15,43,47,Hoodie X Chino,66.56,70,30,0
07/24/15,43,48,Hoodie X Sweatpants,66.56,70,37.5,0
07/24/15,43,49,Hoodie X Shorts,66.56,82.5,55,1
07/24/15,44,45,Sweater X Jeans,66.56,65,27.5,0
07/24/15,44,46,Sweater X Pants,66.56,65,27.5,0
07/24/15,44,47,Sweater X Chino,66.56,65,27.5,0
07/24/15,44,48,Sweater X Sweatpants,66.56,65,35,0
07/24/15,44,49,Sweater X Shorts,66.56,77.5,52.5,1
07/25/15,40,45,TShirt X Jeans,69.08,77.5,40,0
07/25/15,40,46,TShirt X Pants,69.08,77.5,40,0
07/25/15,40,47,TShirt X Chino,69.08,77.5,40,0
07/25/15,40,48,TShirt X Sweatpants,69.08,77.5,47.5,1
07/25/15,40,49,TShirt X Shorts,69.08,90,65,1
07/25/15,41,45,Longsleeve X Jeans,69.08,70,30,0
07/25/15,41,46,Longsleeve X Pants,69.08,70,30,0
07/25/15,41,47,Longsleeve X Chino,69.08,70,30,0
07/25/15,41,48,Longsleeve X Sweatpants,69.08,70,37.5,0
07/25/15,41,49,Longsleeve X Shorts,69.08,82.5,55,1
07/25/15,42,45,Coat X Jeans,69.08,60,10,0
07/25/15,42,46,Coat X Pants,69.08,60,10,0
07/25/15,42,47,Coat X Chino,69.08,60,10,0
07/25/15,42,48,Coat X Sweatpants,69.08,60,17.5,0
07/25/15,42,49,Coat X Shorts,69.08,72.5,35,0
07/25/15,43,45,Hoodie X Jeans,69.08,70,30,0
07/25/15,43,46,Hoodie X Pants,69.08,70,30,0
07/25/15,43,47,Hoodie X Chino,69.08,70,30,0
07/25/15,43,48,Hoodie X Sweatpants,69.08,70,37.5,0
07/25/15,43,49,Hoodie X Shorts,69.08,82.5,55,1
07/25/15,44,45,Sweater X Jeans,69.08,65,27.5,0
07/25/15,44,46,Sweater X Pants,69.08,65,27.5,0
07/25/15,44,47,Sweater X Chino,69.08,65,27.5,0
07/25/15,44,48,Sweater X Sweatpants,69.08,65,35,0
07/25/15,44,49,Sweater X Shorts,69.08,77.5,52.5,1
07/26/15,40,45,TShirt X Jeans,70.16,77.5,40,0
07/26/15,40,46,TShirt X Pants,70.16,77.5,40,0
07/26/15,40,47,TShirt X Chino,70.16,77.5,40,0
07/26/15,40,48,TShirt X Sweatpants,70.16,77.5,47.5,1
07/26/15,40,49,TShirt X Shorts,70.16,90,65,1
07/26/15,41,45,Longsleeve X Jeans,70.16,70,30,0
07/26/15,41,46,Longsleeve X Pants,70.16,70,30,0
07/26/15,41,47,Longsleeve X Chino,70.16,70,30,0
07/26/15,41,48,Longsleeve X Sweatpants,70.16,70,37.5,0
07/26/15,41,49,Longsleeve X Shorts,70.16,82.5,55,1
07/26/15,42,45,Coat X Jeans,70.16,60,10,0
07/26/15,42,46,Coat X Pants,70.16,60,10,0
07/26/15,42,47,Coat X Chino,70.16,60,10,0
07/26/15,42,48,Coat X Sweatpants,70.16,60,17.5,0
07/26/15,42,49,Coat X Shorts,70.16,72.5,35,0
07/26/15,43,45,Hoodie X Jeans,70.16,70,30,0
07/26/15,43,46,Hoodie X Pants,70.16,70,30,0
07/26/15,43,47,Hoodie X Chino,70.16,70,30,0
07/26/15,43,48,Hoodie X Sweatpants,70.16,70,37.5,0
07/26/15,43,49,Hoodie X Shorts,70.16,82.5,55,1
07/26/15,44,45,Sweater X Jeans,70.16,65,27.5,0
07/26/15,44,46,Sweater X Pants,70.16,65,27.5,0
07/26/15,44,47,Sweater X Chino,70.16,65,27.5,0
07/26/15,44,48,Sweater X Sweatpants,70.16,65,35,0
07/26/15,44,49,Sweater X Shorts,70.16,77.5,52.5,1
07/27/15,40,45,TShirt X Jeans,72.14,77.5,40,0
07/27/15,40,46,TShirt X Pants,72.14,77.5,40,0
07/27/15,40,47,TShirt X Chino,72.14,77.5,40,0
07/27/15,40,48,TShirt X Sweatpants,72.14,77.5,47.5,1
07/27/15,40,49,TShirt X Shorts,72.14,90,65,1
07/27/15,41,45,Longsleeve X Jeans,72.14,70,30,0
07/27/15,41,46,Longsleeve X Pants,72.14,70,30,0
07/27/15,41,47,Longsleeve X Chino,72.14,70,30,0
07/27/15,41,48,Longsleeve X Sweatpants,72.14,70,37.5,0
07/27/15,41,49,Longsleeve X Shorts,72.14,82.5,55,1
07/27/15,42,45,Coat X Jeans,72.14,60,10,0
07/27/15,42,46,Coat X Pants,72.14,60,10,0
07/27/15,42,47,Coat X Chino,72.14,60,10,0
07/27/15,42,48,Coat X Sweatpants,72.14,60,17.5,0
07/27/15,42,49,Coat X Shorts,72.14,72.5,35,0
07/27/15,43,45,Hoodie X Jeans,72.14,70,30,0
07/27/15,43,46,Hoodie X Pants,72.14,70,30,0
07/27/15,43,47,Hoodie X Chino,72.14,70,30,0
07/27/15,43,48,Hoodie X Sweatpants,72.14,70,37.5,0
07/27/15,43,49,Hoodie X Shorts,72.14,82.5,55,1
07/27/15,44,45,Sweater X Jeans,72.14,65,27.5,0
07/27/15,44,46,Sweater X Pants,72.14,65,27.5,0
07/27/15,44,47,Sweater X Chino,72.14,65,27.5,0
07/27/15,44,48,Sweater X Sweatpants,72.14,65,35,0
07/27/15,44,49,Sweater X Shorts,72.14,77.5,52.5,1
07/28/15,40,45,TShirt X Jeans,71.78,77.5,40,0
07/28/15,40,46,TShirt X Pants,71.78,77.5,40,0
07/28/15,40,47,TShirt X Chino,71.78,77.5,40,0
07/28/15,40,48,TShirt X Sweatpants,71.78,77.5,47.5,1
07/28/15,40,49,TShirt X Shorts,71.78,90,65,1
07/28/15,41,45,Longsleeve X Jeans,71.78,70,30,0
07/28/15,41,46,Longsleeve X Pants,71.78,70,30,0
07/28/15,41,47,Longsleeve X Chino,71.78,70,30,0
07/28/15,41,48,Longsleeve X Sweatpants,71.78,70,37.5,0
07/28/15,41,49,Longsleeve X Shorts,71.78,82.5,55,1
07/28/15,42,45,Coat X Jeans,71.78,60,10,0
07/28/15,42,46,Coat X Pants,71.78,60,10,0
07/28/15,42,47,Coat X Chino,71.78,60,10,0
07/28/15,42,48,Coat X Sweatpants,71.78,60,17.5,0
07/28/15,42,49,Coat X Shorts,71.78,72.5,35,0
07/28/15,43,45,Hoodie X Jeans,71.78,70,30,0
07/28/15,43,46,Hoodie X Pants,71.78,70,30,0
07/28/15,43,47,Hoodie X Chino,71.78,70,30,0
07/28/15,43,48,Hoodie X Sweatpants,71.78,70,37.5,0
07/28/15,43,49,Hoodie X Shorts,71.78,82.5,55,1
07/28/15,44,45,Sweater X Jeans,71.78,65,27.5,0
07/28/15,44,46,Sweater X Pants,71.78,65,27.5,0
07/28/15,44,47,Sweater X Chino,71.78,65,27.5,0
07/28/15,44,48,Sweater X Sweatpants,71.78,65,35,0
07/28/15,44,49,Sweater X Shorts,71.78,77.5,52.5,1
07/29/15,40,45,TShirt X Jeans,76.64,77.5,40,0
07/29/15,40,46,TShirt X Pants,76.64,77.5,40,0
07/29/15,40,47,TShirt X Chino,76.64,77.5,40,0
07/29/15,40,48,TShirt X Sweatpants,76.64,77.5,47.5,0
07/29/15,40,49,TShirt X Shorts,76.64,90,65,1
07/29/15,41,45,Longsleeve X Jeans,76.64,70,30,0
07/29/15,41,46,Longsleeve X Pants,76.64,70,30,0
07/29/15,41,47,Longsleeve X Chino,76.64,70,30,0
07/29/15,41,48,Longsleeve X Sweatpants,76.64,70,37.5,0
07/29/15,41,49,Longsleeve X Shorts,76.64,82.5,55,1
07/29/15,42,45,Coat X Jeans,76.64,60,10,0
07/29/15,42,46,Coat X Pants,76.64,60,10,0
07/29/15,42,47,Coat X Chino,76.64,60,10,0
07/29/15,42,48,Coat X Sweatpants,76.64,60,17.5,0
07/29/15,42,49,Coat X Shorts,76.64,72.5,35,0
07/29/15,43,45,Hoodie X Jeans,76.64,70,30,0
07/29/15,43,46,Hoodie X Pants,76.64,70,30,0
07/29/15,43,47,Hoodie X Chino,76.64,70,30,0
07/29/15,43,48,Hoodie X Sweatpants,76.64,70,37.5,0
07/29/15,43,49,Hoodie X Shorts,76.64,82.5,55,1
07/29/15,44,45,Sweater X Jeans,76.64,65,27.5,0
07/29/15,44,46,Sweater X Pants,76.64,65,27.5,0
07/29/15,44,47,Sweater X Chino,76.64,65,27.5,0
07/29/15,44,48,Sweater X Sweatpants,76.64,65,35,0
07/29/15,44,49,Sweater X Shorts,76.64,77.5,52.5,0
07/30/15,40,45,TShirt X Jeans,63.86,77.5,40,1
07/30/15,40,46,TShirt X Pants,63.86,77.5,40,1
07/30/15,40,47,TShirt X Chino,63.86,77.5,40,1
07/30/15,40,48,TShirt X Sweatpants,63.86,77.5,47.5,1
07/30/15,40,49,TShirt X Shorts,63.86,90,65,0
07/30/15,41,45,Longsleeve X Jeans,63.86,70,30,0
07/30/15,41,46,Longsleeve X Pants,63.86,70,30,0
07/30/15,41,47,Longsleeve X Chino,63.86,70,30,0
07/30/15,41,48,Longsleeve X Sweatpants,63.86,70,37.5,0
07/30/15,41,49,Longsleeve X Shorts,63.86,82.5,55,1
07/30/15,42,45,Coat X Jeans,63.86,60,10,0
07/30/15,42,46,Coat X Pants,63.86,60,10,0
07/30/15,42,47,Coat X Chino,63.86,60,10,0
07/30/15,42,48,Coat X Sweatpants,63.86,60,17.5,0
07/30/15,42,49,Coat X Shorts,63.86,72.5,35,0
07/30/15,43,45,Hoodie X Jeans,63.86,70,30,0
07/30/15,43,46,Hoodie X Pants,63.86,70,30,0
07/30/15,43,47,Hoodie X Chino,63.86,70,30,0
07/30/15,43,48,Hoodie X Sweatpants,63.86,70,37.5,0
07/30/15,43,49,Hoodie X Shorts,63.86,82.5,55,1
07/30/15,44,45,Sweater X Jeans,63.86,65,27.5,0
07/30/15,44,46,Sweater X Pants,63.86,65,27.5,0
07/30/15,44,47,Sweater X Chino,63.86,65,27.5,0
07/30/15,44,48,Sweater X Sweatpants,63.86,65,35,0
07/30/15,44,49,Sweater X Shorts,63.86,77.5,52.5,1
07/31/15,40,45,TShirt X Jeans,67.1,77.5,40,1
07/31/15,40,46,TShirt X Pants,67.1,77.5,40,1
07/31/15,40,47,TShirt X Chino,67.1,77.5,40,1
07/31/15,40,48,TShirt X Sweatpants,67.1,77.5,47.5,1
07/31/15,40,49,TShirt X Shorts,67.1,90,65,0
07/31/15,41,45,Longsleeve X Jeans,67.1,70,30,0
07/31/15,41,46,Longsleeve X Pants,67.1,70,30,0
07/31/15,41,47,Longsleeve X Chino,67.1,70,30,0
07/31/15,41,48,Longsleeve X Sweatpants,67.1,70,37.5,0
07/31/15,41,49,Longsleeve X Shorts,67.1,82.5,55,1
07/31/15,42,45,Coat X Jeans,67.1,60,10,0
07/31/15,42,46,Coat X Pants,67.1,60,10,0
07/31/15,42,47,Coat X Chino,67.1,60,10,0
07/31/15,42,48,Coat X Sweatpants,67.1,60,17.5,0
07/31/15,42,49,Coat X Shorts,67.1,72.5,35,0
07/31/15,43,45,Hoodie X Jeans,67.1,70,30,0
07/31/15,43,46,Hoodie X Pants,67.1,70,30,0
07/31/15,43,47,Hoodie X Chino,67.1,70,30,0
07/31/15,43,48,Hoodie X Sweatpants,67.1,70,37.5,0
07/31/15,43,49,Hoodie X Shorts,67.1,82.5,55,1
07/31/15,44,45,Sweater X Jeans,67.1,65,27.5,0
07/31/15,44,46,Sweater X Pants,67.1,65,27.5,0
07/31/15,44,47,Sweater X Chino,67.1,65,27.5,0
07/31/15,44,48,Sweater X Sweatpants,67.1,65,35,0
07/31/15,44,49,Sweater X Shorts,67.1,77.5,52.5,1
08/01/15,40,45,TShirt X Jeans,60.8,77.5,40,1
08/01/15,40,46,TShirt X Pants,60.8,77.5,40,1
08/01/15,40,47,TShirt X Chino,60.8,77.5,40,1
08/01/15,40,48,TShirt X Sweatpants,60.8,77.5,47.5,1
08/01/15,40,49,TShirt X Shorts,60.8,90,65,0
08/01/15,41,45,Longsleeve X Jeans,60.8,70,30,0
08/01/15,41,46,Longsleeve X Pants,60.8,70,30,0
08/01/15,41,47,Longsleeve X Chino,60.8,70,30,0
08/01/15,41,48,Longsleeve X Sweatpants,60.8,70,37.5,1
08/01/15,41,49,Longsleeve X Shorts,60.8,82.5,55,1
08/01/15,42,45,Coat X Jeans,60.8,60,10,0
08/01/15,42,46,Coat X Pants,60.8,60,10,0
08/01/15,42,47,Coat X Chino,60.8,60,10,0
08/01/15,42,48,Coat X Sweatpants,60.8,60,17.5,0
08/01/15,42,49,Coat X Shorts,60.8,72.5,35,1
08/01/15,43,45,Hoodie X Jeans,60.8,70,30,0
08/01/15,43,46,Hoodie X Pants,60.8,70,30,0
08/01/15,43,47,Hoodie X Chino,60.8,70,30,0
08/01/15,43,48,Hoodie X Sweatpants,60.8,70,37.5,1
08/01/15,43,49,Hoodie X Shorts,60.8,82.5,55,1
